date,0,1,2,3,4,5,6,OT
1990/2/2 0:00,0.9243705,1.6955,0.9379075,1.0050320000000001,0.18389650000000002,0.009898500000000001,0.6906765,0.7129735
1990/2/3 0:00,0.9243705,1.704,0.9379075,0.673401,0.18389650000000002,0.009898500000000001,0.6906765,0.7129735
1990/2/4 0:00,0.9283215,1.715,0.9397925,0.9500465,0.18381950000000002,0.006881,0.690273,0.712904
1990/2/5 0:00,0.765575,1.7147,0.8828815,0.679117,0.211242,0.0077345,0.536481,0.606875
1990/2/6 0:00,0.9043255,1.71,0.9499185,0.9498405,0.14162550000000002,0.010903999999999999,0.7137925,0.7274465
1990/2/7 0:00,0.9043255,1.693,0.834725,0.9498405,0.14162550000000002,0.010903999999999999,0.7137925,0.7274465
1990/2/8 0:00,0.9043255,1.692,0.83696,0.674172,0.14162550000000002,0.010903999999999999,0.7137925,0.7274465
1990/2/9 0:00,0.7601,1.6892,0.838715,0.9498405,0.14162550000000002,0.010903999999999999,0.7137925,0.7274465
1990/2/10 0:00,0.7635,1.665,1.0191620000000001,0.664011,0.1562975,0.0127825,0.533333,0.8143024999999999
1990/2/11 0:00,0.7596,1.651,1.0191620000000001,0.66072,0.1562975,0.0127825,0.533333,0.8143024999999999
1990/2/12 0:00,1.0486870000000001,1.6388,0.839913,0.666667,0.157525,0.01307,0.8134414999999999,0.8299425
1990/2/13 0:00,1.026476,1.649,0.84246,0.666889,0.15755049999999998,0.013103,0.786958,0.8069795
1990/2/14 0:00,1.026476,1.639,0.843811,1.099529,0.211242,0.013103,0.786958,0.8069795
1990/2/15 0:00,1.026476,1.6425,0.847817,1.099529,0.15755049999999998,0.013103,0.786958,0.8069795
1990/2/16 0:00,1.026476,1.6181,0.9866925,1.099529,0.211242,0.013103,0.786958,0.8069795
1990/2/17 0:00,0.758,1.6103,0.848176,0.656211,0.15755049999999998,0.013103,0.786958,0.8069795
1990/2/18 0:00,1.0685155,1.6003,0.849041,1.161702,0.1570105,0.0128845,0.811193,0.83937
1990/2/19 0:00,0.9364395000000001,1.609,0.9486495,0.654879,0.152484,0.011878,0.533333,0.741374
1990/2/20 0:00,0.9327505,1.6175,0.848896,0.915238,0.211242,0.0099605,0.533333,0.7145714999999999
1990/2/21 0:00,0.8822955,1.6235,0.847242,0.662471,0.1841055,0.0098015,0.533618,0.674131
1990/2/22 0:00,0.8822955,1.6103,0.844809,0.885722,0.1841055,0.0098015,0.663702,0.674131
1990/2/23 0:00,0.8822955,1.6105,0.847961,0.659326,0.1841055,0.0098015,0.663702,0.674131
1990/2/24 0:00,0.8822955,1.5945,0.913863,0.657462,0.1841055,0.006487,0.532056,0.674131
1990/2/25 0:00,0.8822955,1.601,0.913863,0.660066,0.1841055,0.0098015,0.663702,0.674131
1990/2/26 0:00,0.7474,1.604,0.851064,0.658545,0.1841055,0.006498,0.663702,0.674131
1990/2/27 0:00,0.8822955,1.618,0.913863,0.655093,0.211242,0.0098015,0.663702,0.674131
1990/2/28 0:00,0.7452,1.6261,0.85034,0.658762,0.1841055,0.0098015,0.663702,0.674131
1990/3/1 0:00,0.7471,1.6275,0.850196,0.659631,0.211242,0.0098015,0.663702,0.674131
1990/3/2 0:00,0.7523,1.634,0.9423125,0.667557,0.1851425,0.00638,0.6838225,0.7115935
1990/3/3 0:00,0.9243705,1.648,0.9379075,1.0050320000000001,0.18389650000000002,0.009898500000000001,0.6906765,0.7129735
1990/3/4 0:00,0.9283215,1.6315,0.855066,0.66335,0.18381950000000002,0.006293,0.690273,0.712904
1990/3/5 0:00,0.765575,1.6355,0.8828815,0.665469,0.167942,0.0077345,0.589492,0.606875
1990/3/6 0:00,0.765575,1.6415,0.8828815,0.7723375,0.167942,0.006305,0.589492,0.606875
1990/3/7 0:00,0.765,1.6415,0.9499185,0.666223,0.211242,0.006342,0.7137925,0.7274465
1990/3/8 0:00,0.9043255,1.6385,0.9499185,0.9498405,0.211242,0.010903999999999999,0.7137925,0.7274465
1990/3/9 0:00,0.9043255,1.6385,0.9499185,0.9498405,0.14162550000000002,0.010903999999999999,0.7137925,0.7274465
1990/3/10 0:00,1.0742764999999999,1.6343,1.0191620000000001,0.668315,0.1562975,0.0127825,0.806802,0.8143024999999999
1990/3/11 0:00,1.0742764999999999,1.6425,1.0191620000000001,1.1192,0.1562975,0.0127825,0.806802,0.8143024999999999
1990/3/12 0:00,1.0486870000000001,1.642,1.0056530000000001,1.202289,0.157525,0.01307,0.8134414999999999,0.8299425
1990/3/13 0:00,1.0486870000000001,1.6385,0.858369,0.673401,0.157525,0.01307,0.8134414999999999,0.8299425
1990/3/14 0:00,1.0736045,1.631,1.0213825,1.1567965,0.15630349999999998,0.012893,0.8113885000000001,0.8359814999999999
1990/3/15 0:00,1.0736045,1.6338,1.0213825,1.1567965,0.15630349999999998,0.006253999999999999,0.8113885000000001,0.8359814999999999
1990/3/16 0:00,0.9348540000000001,1.638,0.860363,0.9792935,0.18262,0.009723500000000001,0.687088,0.71541
1990/3/17 0:00,0.7976890000000001,1.6435,0.8816125,0.833681,0.1788005,0.00639,0.621089,0.6208024999999999
1990/3/18 0:00,0.7976890000000001,1.6353,0.859993,0.833681,0.1788005,0.0087085,0.621089,0.6208024999999999
1990/3/19 0:00,0.7976890000000001,1.6357,0.8816125,0.833681,0.1788005,0.0087085,0.621089,0.5828
1990/3/20 0:00,0.8822955,1.6341,0.913863,0.885722,0.1841055,0.0098015,0.663702,0.674131
1990/3/21 0:00,0.8822955,1.637,0.913863,0.681663,0.1841055,0.0098015,0.663702,0.674131
1990/3/22 0:00,0.8822955,1.6335,0.913863,0.684229,0.1841055,0.0098015,0.663702,0.674131
1990/3/23 0:00,0.8822955,1.636,0.85955,0.686342,0.1841055,0.0098015,0.663702,0.674131
1990/3/24 0:00,0.8822955,1.6389,0.913863,0.689417,0.1841055,0.0098015,0.663702,0.674131
1990/3/25 0:00,0.8822955,1.6405,0.913863,0.687049,0.1841055,0.0098015,0.663702,0.674131
1990/3/26 0:00,0.8822955,1.643,0.856678,0.885722,0.1841055,0.0098015,0.663702,0.674131
1990/3/27 0:00,0.8822955,1.6422,0.913863,0.885722,0.1841055,0.006322999999999999,0.663702,0.674131
1990/3/28 0:00,0.8822955,1.66,0.859623,0.692185,0.1841055,0.0098015,0.663702,0.674131
1990/3/29 0:00,0.8822955,1.668,0.913863,0.69808,0.1841055,0.0098015,0.663702,0.674131
1990/3/30 0:00,0.8822955,1.6695,0.913863,0.885722,0.211242,0.0098015,0.663702,0.674131
1990/3/31 0:00,0.8822955,1.678,0.913863,0.885722,0.1841055,0.0098015,0.663702,0.674131
1990/4/1 0:00,0.8822955,1.6763,0.913863,0.716589,0.1841055,0.0098015,0.663702,0.674131
1990/4/2 0:00,0.9157745,1.6813,0.9423125,0.716743,0.1851425,0.009804,0.6838225,0.7115935
1990/4/3 0:00,0.7791250000000001,1.684,0.8788185,0.773153,0.16810950000000002,0.007704,0.593712,0.614975
1990/4/4 0:00,0.7645,1.677,0.8828815,0.715308,0.167942,0.006605,0.589492,0.606875
1990/4/5 0:00,0.7625,1.68,0.8828815,0.7723375,0.167942,0.0077345,0.589492,0.606875
1990/4/6 0:00,0.765575,1.6917,0.8828815,0.7723375,0.167942,0.006564,0.589492,0.606875
1990/4/7 0:00,0.765575,1.6908,0.84868,0.7723375,0.167942,0.0077345,0.589492,0.606875
1990/4/8 0:00,0.764,1.6912,0.847817,0.9762995,0.13931400000000002,0.006513,0.7182835000000001,0.7066060000000001
1990/4/9 0:00,0.764,1.6915,0.838786,0.9762995,0.13931400000000002,0.006596,0.539258,0.7066060000000001
1990/4/10 0:00,0.9071009999999999,1.694,0.84488,0.708065,0.13931400000000002,0.006612,0.7182835000000001,0.7066060000000001
1990/4/11 0:00,0.7623,1.6895,0.9680795,0.9762995,0.13931400000000002,0.0105565,0.7182835000000001,0.7066060000000001
1990/4/12 0:00,0.9014875,1.6892,0.844523,0.701508,0.139633,0.0105655,0.7197034999999999,0.7247095
1990/4/13 0:00,0.8802725,1.6946,0.846167,0.9389795,0.1421055,0.010714999999999999,0.721702,0.718305
1990/4/14 0:00,0.9348540000000001,1.693,0.848896,0.9792935,0.18262,0.009723500000000001,0.687088,0.71541
1990/4/15 0:00,0.9348540000000001,1.6765,0.851426,0.9792935,0.211242,0.009723500000000001,0.687088,0.71541
1990/4/16 0:00,0.7976890000000001,1.6838,0.8816125,0.696379,0.1788005,0.0087085,0.621089,0.6208024999999999
1990/4/17 0:00,0.7976890000000001,1.675,0.8816125,0.693963,0.1788005,0.0087085,0.621089,0.6208024999999999
1990/4/18 0:00,0.7976890000000001,1.683,0.8816125,0.833681,0.1788005,0.006551,0.621089,0.6208024999999999
1990/4/19 0:00,0.7976890000000001,1.6882,0.85266,0.833681,0.1788005,0.0087085,0.621089,0.6208024999999999
1990/4/20 0:00,0.770325,1.6883,0.8526980000000001,0.695169,0.16737000000000002,0.007879,0.5733795,0.640925
1990/4/21 0:00,0.8822955,1.6848,0.913863,0.885722,0.1841055,0.0098015,0.663702,0.674131
1990/4/22 0:00,0.8822955,1.6858,0.853898,0.885722,0.1841055,0.006472,0.663702,0.674131
1990/4/23 0:00,0.8822955,1.7025,0.913863,0.885722,0.1841055,0.0098015,0.663702,0.674131
1990/4/24 0:00,0.8822955,1.707,0.913863,0.885722,0.1841055,0.0098015,0.663702,0.674131
1990/4/25 0:00,0.8822955,1.7052,0.913863,0.885722,0.211242,0.006491,0.663702,0.674131
1990/4/26 0:00,0.8822955,1.7055,0.853242,0.696379,0.1841055,0.0098015,0.663702,0.674131
1990/4/27 0:00,0.8822955,1.713,0.913863,0.885722,0.1841055,0.006506,0.663702,0.674131
1990/4/28 0:00,0.8822955,1.7205,0.913863,0.710379,0.1841055,0.0098015,0.663702,0.674131
1990/4/29 0:00,0.8822955,1.723,0.852951,0.885722,0.1841055,0.0098015,0.663702,0.674131
1990/4/30 0:00,0.8822955,1.725,0.913863,0.706464,0.1841055,0.006459,0.663702,0.674131
1990/5/1 0:00,0.7791250000000001,1.733,0.8788185,0.773153,0.16810950000000002,0.007704,0.593712,0.614975
1990/5/2 0:00,0.7791250000000001,1.7305,0.8788185,0.773153,0.16810950000000002,0.007704,0.593712,0.614975
1990/5/3 0:00,0.7846,1.7355,0.85237,0.711238,0.16810950000000002,0.007704,0.593712,0.614975
1990/5/4 0:00,0.765575,1.7428,0.8828815,0.7723375,0.167942,0.006478,0.589492,0.606875
1990/5/5 0:00,0.7853,1.7393,0.8828815,0.707364,0.167942,0.0077345,0.589492,0.606875
1990/5/6 0:00,0.7916,1.745,0.8828815,0.7723375,0.167942,0.0077345,0.543183,0.606875
1990/5/7 0:00,0.7964,1.7634,0.8828815,0.7723375,0.167942,0.006611,0.589492,0.606875
1990/5/8 0:00,0.7974,1.7795,0.860215,0.717103,0.167942,0.0077345,0.589492,0.5902
1990/5/9 0:00,0.799,1.7805,0.8828815,0.714439,0.211242,0.0077345,0.589492,0.606875
1990/5/10 0:00,0.765575,1.7865,0.859697,0.7723375,0.211242,0.006621,0.54615,0.606875
1990/5/11 0:00,0.8025,1.8058,0.862664,0.7723375,0.167942,0.0077345,0.589492,0.606875
1990/5/12 0:00,0.765575,1.815,0.8828815,0.7723375,0.167942,0.006716,0.589492,0.606875
1990/5/13 0:00,0.765575,1.798,0.862292,0.7723375,0.167942,0.006726,0.589492,0.606875
1990/5/14 0:00,0.765575,1.7985,0.862589,0.7723375,0.167942,0.0077345,0.549602,0.606875
1990/5/15 0:00,0.7804,1.806,0.863632,0.717875,0.167942,0.0077345,0.589492,0.606875
1990/5/16 0:00,0.7815,1.804,0.862887,0.7723375,0.167942,0.006754,0.589492,0.606875
1990/5/17 0:00,0.765575,1.8112,0.864828,0.7723375,0.167942,0.0077345,0.589492,0.5918
1990/5/18 0:00,0.770325,1.8205,0.867303,0.7622585,0.16737000000000002,0.006789,0.5733795,0.640925
1990/5/19 0:00,0.770325,1.8146,0.866701,0.70922,0.16737000000000002,0.007879,0.5733795,0.5923
1990/5/20 0:00,0.770325,1.8143,0.86408,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/5/21 0:00,0.770325,1.8205,0.8526980000000001,0.720202,0.16737000000000002,0.007879,0.55142,0.640925
1990/5/22 0:00,0.7858,1.8248,0.865052,0.7723375,0.167942,0.006741,0.589492,0.606875
1990/5/23 0:00,0.765575,1.812,0.8828815,0.7723375,0.167942,0.0077345,0.589492,0.606875
1990/5/24 0:00,0.765575,1.8135,0.8828815,0.7723375,0.211242,0.006647,0.589492,0.606875
1990/5/25 0:00,0.765575,1.8335,0.867905,0.7723375,0.167942,0.0077345,0.589492,0.606875
1990/5/26 0:00,0.765575,1.8438,0.8828815,0.7723375,0.167942,0.0077345,0.589492,0.606875
1990/5/27 0:00,0.7791250000000001,1.86,0.867303,0.742005,0.16810950000000002,0.006843,0.593712,0.614975
1990/5/28 0:00,0.794,1.855,0.866927,0.737735,0.211242,0.006791,0.55371,0.594
1990/5/29 0:00,0.7791250000000001,1.8492,0.86783,0.773153,0.16810950000000002,0.007704,0.593712,0.614975
1990/5/30 0:00,0.7791250000000001,1.8565,0.868432,0.773153,0.16810950000000002,0.006671,0.593712,0.614975
1990/5/31 0:00,0.79,1.872,0.8788185,0.773153,0.16810950000000002,0.006678,0.554324,0.614975
1990/6/1 0:00,0.7791250000000001,1.877,0.8788185,0.773153,0.16810950000000002,0.007704,0.593712,0.614975
1990/6/2 0:00,0.7953,1.8655,0.8788185,0.773153,0.211242,0.007704,0.55325,0.614975
1990/6/3 0:00,0.7791250000000001,1.8717,0.8788185,0.773153,0.16810950000000002,0.006675,0.593712,0.614975
1990/6/4 0:00,0.7791250000000001,1.8713,0.87146,0.746826,0.211242,0.00666,0.593712,0.614975
1990/6/5 0:00,0.7791250000000001,1.884,0.8788185,0.773153,0.16810950000000002,0.006651,0.593712,0.614975
1990/6/6 0:00,0.765575,1.8925,0.873057,0.7723375,0.167942,0.0077345,0.589492,0.606875
1990/6/7 0:00,0.7506999999999999,1.8998,0.894773,0.8077555000000001,0.1248095,0.008647499999999999,0.556793,0.62785
1990/6/8 0:00,0.7506999999999999,1.898,0.870928,0.8077555000000001,0.1248095,0.008647499999999999,0.629494,0.6173
1990/6/9 0:00,0.9071009999999999,1.919,0.873744,0.9762995,0.13931400000000002,0.0105565,0.7182835000000001,0.7066060000000001
1990/6/10 0:00,0.808,1.9198,0.9680795,0.774114,0.13931400000000002,0.006809,0.7182835000000001,0.7066060000000001
1990/6/11 0:00,0.8162,1.921,0.877578,0.9762995,0.13931400000000002,0.0105565,0.558815,0.7066060000000001
1990/6/12 0:00,0.8205,1.9275,0.879894,0.9762995,0.13931400000000002,0.006861,0.7182835000000001,0.7066060000000001
1990/6/13 0:00,0.765575,1.9515,0.8828815,0.7723375,0.167942,0.006821,0.589492,0.606875
1990/6/14 0:00,0.765575,1.9453,0.8828815,0.7723375,0.167942,0.0077345,0.589492,0.606875
1990/6/15 0:00,0.8311,1.9443,0.879353,0.7723375,0.167942,0.0077345,0.589492,0.628
1990/6/16 0:00,0.770325,1.9483,0.875503,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/6/17 0:00,0.770325,1.9465,0.8526980000000001,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/6/18 0:00,0.770325,1.9225,0.872981,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/6/19 0:00,0.770325,1.892,0.8526980000000001,0.764234,0.16737000000000002,0.007879,0.5733795,0.640925
1990/6/20 0:00,0.770325,1.8758,0.860956,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/6/21 0:00,0.770325,1.899,0.867378,0.7622585,0.16737000000000002,0.007058,0.5733795,0.640925
1990/6/22 0:00,0.770325,1.908,0.8526980000000001,0.769941,0.16737000000000002,0.00709,0.5733795,0.640925
1990/6/23 0:00,0.770325,1.894,0.859476,0.7622585,0.16737000000000002,0.007138,0.5733795,0.6233
1990/6/24 0:00,0.8123,1.8555,0.854336,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/6/25 0:00,0.770325,1.8485,0.859845,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/6/26 0:00,0.8187,1.864,0.8788185,0.755744,0.16810950000000002,0.007704,0.593712,0.614975
1990/6/27 0:00,0.7791250000000001,1.8767,0.858811,0.773153,0.16810950000000002,0.007281,0.593712,0.614975
1990/6/28 0:00,0.7791250000000001,1.8985,0.85859,0.773153,0.16810950000000002,0.007317,0.593712,0.614975
1990/6/29 0:00,0.7791250000000001,1.9025,0.862515,0.773153,0.211242,0.007299,0.593712,0.614975
1990/6/30 0:00,0.7791250000000001,1.918,0.8788185,0.773153,0.16810950000000002,0.007704,0.593712,0.625
1990/7/1 0:00,0.7791250000000001,1.8847,0.8788185,0.773153,0.16810950000000002,0.007704,0.566412,0.614975
1990/7/2 0:00,0.7791250000000001,1.8683,0.8788185,0.773153,0.16810950000000002,0.007704,0.593712,0.614975
1990/7/3 0:00,0.7791250000000001,1.846,0.8788185,0.773153,0.16810950000000002,0.007704,0.593712,0.614975
1990/7/4 0:00,0.8315,1.884,0.8788185,0.770713,0.16810950000000002,0.007348,0.565931,0.614975
1990/7/5 0:00,0.7791250000000001,1.8768,0.8788185,0.773153,0.16810950000000002,0.007279,0.593712,0.614975
1990/7/6 0:00,0.7506999999999999,1.864,0.867002,0.8077555000000001,0.1248095,0.008647499999999999,0.629494,0.6183
1990/7/7 0:00,0.8267,1.871,0.894773,0.764526,0.1248095,0.007227,0.629494,0.62785
1990/7/8 0:00,0.7506999999999999,1.8735,0.864678,0.8077555000000001,0.1248095,0.008647499999999999,0.629494,0.62785
1990/7/9 0:00,0.8311,1.889,0.867378,0.8077555000000001,0.1248095,0.008647499999999999,0.567859,0.62785
1990/7/10 0:00,0.8298,1.8885,0.867303,0.773994,0.1248095,0.008647499999999999,0.629494,0.62785
1990/7/11 0:00,0.832,1.898,0.894773,0.77821,0.1248095,0.007346,0.629494,0.62785
1990/7/12 0:00,0.7506999999999999,1.9118,0.870398,0.8077555000000001,0.1248095,0.007468,0.629494,0.6165
1990/7/13 0:00,0.8938225,1.9465,0.866176,0.939795,0.14227299999999998,0.007553,0.571919,0.7264050000000001
1990/7/14 0:00,0.9199790000000001,1.97,0.86881,1.0147115,0.1394875,0.007673,0.72709,0.7363850000000001
1990/7/15 0:00,0.75545,1.9675,0.869565,0.7976765,0.1242375,0.008792,0.6133815,0.6619
1990/7/16 0:00,0.770325,1.964,0.868508,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/7/17 0:00,0.770325,1.9732,0.871688,0.7622585,0.16737000000000002,0.007773,0.5733795,0.640925
1990/7/18 0:00,0.770325,1.9535,0.86783,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/7/19 0:00,0.770325,1.957,0.865426,0.7622585,0.211242,0.007879,0.5733795,0.640925
1990/7/20 0:00,0.770325,1.965,0.85859,0.7622585,0.211242,0.007879,0.582242,0.640925
1990/7/21 0:00,0.770325,1.9535,0.851209,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/7/22 0:00,0.770325,1.9595,0.856898,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/7/23 0:00,0.770325,1.948,0.8526980000000001,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/7/24 0:00,0.778,1.9464,0.853971,0.7622585,0.16737000000000002,0.007879,0.5733795,0.640925
1990/7/25 0:00,0.7791250000000001,1.9565,0.855578,0.787402,0.16810950000000002,0.007704,0.593712,0.614975
1990/7/26 0:00,0.7791250000000001,1.954,0.856164,0.773153,0.16810950000000002,0.007855,0.593712,0.614975
1990/7/27 0:00,0.7791250000000001,1.956,0.858001,0.773153,0.16810950000000002,0.007704,0.593712,0.614975
1990/7/28 0:00,0.7791250000000001,1.953,0.858959,0.773153,0.16810950000000002,0.007704,0.593712,0.614975
1990/7/29 0:00,0.7791250000000001,1.9475,0.8788185,0.773153,0.16810950000000002,0.007746,0.584624,0.614975
1990/7/30 0:00,0.7791250000000001,1.944,0.8788185,0.773153,0.16810950000000002,0.007695,0.586166,0.614975
1990/7/31 0:00,0.7791250000000001,1.95,0.858222,0.773153,0.16810950000000002,0.007704,0.593712,0.614975
1990/8/1 0:00,0.7641249999999999,1.9515,0.8851375,0.8063765,0.1260735,0.0085545,0.6379254999999999,0.648225
1990/8/2 0:00,0.782,1.9695,0.8851375,0.8063765,0.211242,0.007886,0.6379254999999999,0.648225
1990/8/3 0:00,0.7641249999999999,1.973,0.8851375,0.8,0.1260735,0.007855,0.6379254999999999,0.648225
1990/8/4 0:00,0.892694,1.976,0.951633,0.803859,0.14204950000000002,0.007803,0.7224984999999999,0.7275425
1990/8/5 0:00,0.917675,1.967,0.9660150000000001,0.9960715,0.139804,0.007698,0.585309,0.7320535
1990/8/6 0:00,0.917675,1.9665,0.9660150000000001,0.9960715,0.211242,0.007708,0.7242219999999999,0.7320535
1990/8/7 0:00,0.917675,1.9642,0.85778,0.9960715,0.139804,0.0104735,0.584283,0.7320535
1990/8/8 0:00,0.7707,1.961,0.894773,0.8077555000000001,0.1248095,0.008647499999999999,0.629494,0.62785
1990/8/9 0:00,0.7506999999999999,1.9595,0.894773,0.8077555000000001,0.1248095,0.008647499999999999,0.629494,0.62785
1990/8/10 0:00,0.75545,1.9707,0.859771,0.802761,0.1242375,0.007752,0.6133815,0.6619
1990/8/11 0:00,0.9062375,1.9698,0.862069,0.801732,0.139061,0.007755,0.7035910000000001,0.7587595
1990/8/12 0:00,0.9062375,1.9685,0.9355555,0.9917349999999999,0.139061,0.007834,0.7035910000000001,0.7587595
1990/8/13 0:00,0.8850225,1.967,0.862589,0.794597,0.14153349999999998,0.0108595,0.585138,0.752355
1990/8/14 0:00,0.9111790000000001,1.9658,0.9401165,1.003817,0.13874799999999998,0.0108115,0.7067575,0.762335
1990/8/15 0:00,0.7684,1.976,0.859476,0.793651,0.13874799999999998,0.0108115,0.7067575,0.762335
1990/8/16 0:00,0.774014,1.972,0.858222,0.8582044999999999,0.1349285,0.0097965,0.6407585,0.6677275
1990/8/17 0:00,0.774014,1.9515,0.858516,0.8582044999999999,0.191015,0.0097965,0.6407585,0.6092
1990/8/18 0:00,0.774014,1.9392,0.8673835,0.8582044999999999,0.1349285,0.0097965,0.6407585,0.6677275
1990/8/19 0:00,0.774014,1.9195,0.858001,0.8582044999999999,0.1349285,0.0097965,0.6407585,0.6677275
1990/8/20 0:00,0.774014,1.926,0.8673835,0.778695,0.1349285,0.0097965,0.6407585,0.6677275
1990/8/21 0:00,0.774014,1.922,0.859845,0.8582044999999999,0.1349285,0.0097965,0.6407585,0.6677275
1990/8/22 0:00,0.755325,1.938,0.860363,0.7954819999999999,0.125334,0.0087295,0.6175930000000001,0.674175
1990/8/23 0:00,0.7735,1.95,0.862813,0.791766,0.125334,0.0087295,0.6175930000000001,0.674175
1990/8/24 0:00,0.755325,1.9425,0.859017,0.7954819999999999,0.125334,0.0087295,0.6175930000000001,0.674175
1990/8/25 0:00,0.779,1.939,0.873246,0.7709585,0.16920600000000002,0.00757,0.58326,0.62725
1990/8/26 0:00,0.779,1.944,0.86192,0.7709585,0.16920600000000002,0.007586,0.5979235,0.62725
1990/8/27 0:00,0.779,1.9435,0.873246,0.7709585,0.191015,0.007568,0.5979235,0.62725
1990/8/28 0:00,0.779,1.9391,0.873246,0.7709585,0.16920600000000002,0.007522,0.5979235,0.62725
1990/8/29 0:00,0.779,1.9285,0.873246,0.7709585,0.16920600000000002,0.007505,0.5979235,0.62725
1990/8/30 0:00,0.779,1.935,0.873246,0.787216,0.16920600000000002,0.0076415,0.5979235,0.62725
1990/8/31 0:00,0.779,1.931,0.873246,0.7709585,0.16920600000000002,0.0076415,0.578704,0.62725
